9182,15631,1824
4348.3,18709,1824
1.7467e-15,1.8927e-15,1180
488.44,19528,1180
1395.5,21336,1180
2942.7,23407,1180
5128.9,24401,1180
8801.2,27844,1180
9517.3,30598,1180
9515.5,33453,1180
305.3,20375,1180
220.94,17969,1190
1854.1,19271,1190
6810.7,23207,1190
8758.5,27130,1190
10091,30079,1190
9775.1,33131,1190
492.51,17835,1200
6885.3,20795,1200
9727.8,24633,1200
13389,29938,1200
16625,32558,1200
275.58,17685,1210
7126,20596,1210
9852,24591,1210
13441,29689,1210
17305,32824,1210
486.23,14733,1220
7006,20195,1220
9810.2,24402,1220
12029,28804,1220
16741,32379,1220
5135.8,16014,1220
615.82,14647,1230
5144.4,16077,1230
9628.2,18312,1230
9673.1,24079,1230
13548,29968,1230
17555,32626,1230
390.03,12544,1240
6263.9,15485,1240
11787,20290,1240
12790,27559,1240
15752,29705,1240
21852,32356,1240
814.96,9717.9,1250
4795.6,11795,1250
6890.3,15759,1250
14603,18262,1250
19853,24877,1250
23680,30571,1250
26427,32174,1250
671.59,9346.4,1260
5152.5,11795,1260
8372.9,15345,1260
15031,18386,1260
24352,16993,1260
31555,16806,1260
824.39,9477.2,1270
9797.1,12575,1270
18888,16049,1270
32482,16493,1270
580.47,7795,1280
9414.7,9620.5,1280
20250,14463,1280
26525,10333,1280
33591,10569,1280
601.47,7640.8,1290
9173.6,9369.6,1290
18834,13480,1290
29610,9014.6,1290
33754,10447,1290
1429.1,1149.4,1300
6753.7,7390.3,1300
19202,13120,1300
27157,7026.3,1300
31583,2202.9,1300
1364.4,3980.1,1310
7588.7,7849.2,1310
16312,9422.3,1310
23985,6474,1310
31803,1602,1310
1022.7,4788.5,1320
10879,8214.5,1320
18928,7561.9,1320
31913,2384.5,1320
891.87,1878.9,1330
10119,7913.4,1330
18830,7482.3,1330
25587,4007.2,1330
31748,2660.2,1330
1472.2,2324.5,1340
6744.6,5340.6,1340
10941,7742.8,1340
18843,7457.6,1340
23600,5211.2,1340
31860,2087.4,1340
1470,1770.2,1350
6468.1,5145.9,1350
11352,7122.7,1350
18888,7341.3,1350
29036,2773.8,1350
1536.1,1978.6,1360
7566,5006.5,1360
17055,5339.8,1360
23856,3038,1360
29469,2394.4,1360
1275.2,1946.2,1370
11150,4143.5,1370
21024,1877.5,1370
1864.7,1323.3,1380
10014,4394.5,1380
21420,1790.2,1380
21118,1866.1,1390
9946.2,4062.7,1390
5819.9,420.88,1390
9843.6,415.21,1400
15154,2650.9,1400
21656,526.28,1400
415.75,20790,1170
4456.1,24296,1170
8453,27969,1170
8897.1,33215,1170
502.77,21016,1160
3520.8,27704,1160
3906.5,31097,1160
3313.5,33583,1160
