16350,4491.1,637
15345,4601.7,637
19692,10314,637
19556,9702,637
16541,13161,652
9246.4,18981,649
2452.5,16850,580
3475.1,17353,580
4209.7,18108,580
5279.1,18113,580
1647.4,16702,550
2245.3,16964,550
5072.9,16802,579
2697.9,16575,550
3604.5,17013,550
4709.7,17007,550
6707.1,17039,550
7132.1,16872,550
7768.2,16440,550
8247,16525,550
8803.9,15910,550
9655.3,15081,550
10505,15285,550
11891,14817,550
12703,14130,550
13319,13236,550
13976,12092,550
14140,11130,550
14000,9746.7,550
13318,8234.7,550
12019,6979.4,550
11531,4679.7,550
10267,1925,550
2955.3,15565,520
3934.4,15570,520
5059.3,15403,520
5904.6,15004,520
6864,13385,520
7853.4,13230,520
8504.2,12514,520
9233.5,11359,520
9910,10847,520
10313,10119,520
10128,9133.2,520
10010,8075.8,520
9753.5,6117.8,520
8784,3987.5,520
7014.2,1626,520
2700,14509,490
4286.5,14365,490
5442.4,13275,490
7232.9,13237,490
8478,12461,490
8372,11347,490
9181.9,10593,490
9278.9,9887.4,490
8657.3,9119.9,490
8713,7980.9,490
9178,6867.2,490
9100.2,5622.7,490
8497.7,4757.6,490
7789,4069.8,490
6259.3,3877,490
5361.8,2926.9,490
2942.4,13040,460
5726.9,12193,460
6392.9,11311,460
6461.6,9903.2,460
5208.9,8105.6,460
4526.7,6106.4,460
3979.2,5059.8,460
3084.1,3780.3,460
3056.3,2532,460
2375.2,1525.5,460
1335.8,10708,430
2739,10229,430
3148.1,9373,430
3642.8,8714.8,430
3498.7,7899.9,430
3447.8,7057.2,430
3280.5,6394.3,430
3084.6,5094.2,430
2523.7,3685.8,430
1905.8,9015.5,400
2198.6,8107.1,400
2404.1,6711.1,400
1984.2,5472.6,400
1286.9,12675,460
1545.7,15039,490
1204.5,15648,520
769.34,16302,550
951.68,17834,580
7249.2,18118,580
10036,16942,580
14250,17540,580
14901,16906,580
15720,16616,580
15233,14608,580
15365,13100,580
14997,11892,580
14479,10938,580
13949,8307.3,580
13474,6044.1,580
12656,3290.9,580
1149.1,18228,610
3445.4,19252,610
5859.1,19034,610
8119.1,18115,610
9855.6,18502,610
10578,17220,610
12433,19074,610
13755,19166,610
15170,18753,610
16363,17257,610
15916,15298,610
16637,14315,610
18360,13658,610
18504,12313,610
18035,10926,610
17392,9795.7,610
19281,6736.2,640
18639,8559.7,640
20776,10423,640
20015,11870,640
20653,13979,640
20443,15216,640
19456,16096,640
18410,17258,640
16944,18294,640
16324,19401,640
14704,19293,640
13149,19852,640
11917,19443,640
10108,18223,640
9123.4,19673,640
7077.2,20098,640
5390.5,21092,640
1902.2,20092,640
5957,22784,670
7135.9,22546,670
7177.1,21097,670
8830,19959,670
11392,19704,670
14129,19193,670
16691,18999,670
18836,18230,670
20789,17207,670
22191,15990,670
22964,13949,670
22318,11907,670
22541,9448.9,670
21261,7542.4,670
19945,5709.1,670
19615,4003.9,670
5275.8,24928,700
8715.1,22195,700
11278,20997,700
14462,20799,700
17980,21025,700
19960,19314,700
21950,18727,700
22635,16846,700
23238,13664,700
23093,10187,700
21988,7523.9,700
20686,4780.2,700
7997.7,25733,730
9510.2,22542,730
11577,21479,730
13557,21690,730
15837,22134,730
18876,22653,730
21246,22438,730
22574,21872,730
23577,21126,730
24470,19900,730
25727,17057,730
25869,13806,730
25227,12062,730
25091,8334.9,730
23883,6786.5,730
23273,5267.6,730
21924,4031.7,730
9789.5,26292,760
9792.1,23652,760
13046,23200,760
15581,23453,760
19352,23669,760
23774,23532,760
26390,22586,760
27971,20027,760
26927,17730,760
27513,15884,760
26863,13587,760
26200,9304.6,760
25444,7287.1,760
25082,5208.3,760
13398,28434,790
12869,26159,790
14549,24032,790
17459,24015,790
20101,23613,790
22875,24467,790
25882,24359,790
26987,21634,790
28680,13774,790
28302,11908,790
27308,8195.3,790
27231,5548,790
14152,28027,820
15231,26226,820
16760,25020,820
18745,25573,820
20719,25219,820
22776,25641,820
24731,26037,820
27519,25455,820
28916,10422,820
28448,7881.2,820
28429,5420,820
15658,28762,850
16603,26904,850
18869,26206,850
20671,25707,850
23517,26167,850
26797,25262,850
27080,26338,880
24634,26940,880
22240,27086,880
20263,27045,880
18047,27650,880
16272,27734,880
19921,29850,910
22542,29175,910
24027,28253,910
27643,29032,910
4508.4,22588,670
4081.7,24233,670
3680.9,26073,670
18256,3730.3,640
16920,8471.3,610
17279,6092.3,610
17486,4688.8,610
16753,3261.8,610
10332,10080,490
9929.2,10104,490
3961.8,852.03,490
29114,19269,850
28859,16955,850
28607,14993,850
28172,11764,850
28016,8570.1,850
27705,5970.1,850
12093,2000.1,580
6930.6,23828,700
6147.8,26376,700
7600.1,27451,700
8690,27674,730
