4700.2,6214.9,1204
8278.4,5596.6,1188
3108.9,7215.1,1216
2521.3,6844,1220
1281.7,3181.2,1233
1594.9,3932.7,1233
2424,3781.8,1215
2855.8,4505.3,1216
3357.7,4208.7,1208
2793.5,4895,1214
2259.8,5151.1,1217
2373,5649.4,1218
2373.5,6099.6,1229
1383,6047.8,1226
1147.9,6720,1226
1004.4,7188.5,1228
1108.7,8379.3,1235
1602.2,11729,1211
1676.3,12236,1212
4362.2,11718,1185
4205.5,12361,1185
3609,12852,1187
6656.6,13125,1160
6200.3,11984,1163
6725.7,9378.1,1175
6640.1,8804.2,1178
5769.1,8489.6,1191
5579.3,9024.3,1189
6360.9,7170.2,1191
4913.8,3533.4,1186
6907.1,1995.3,1133
7162,3080.2,1136
6413.6,3217.8,1142
5986.9,2527.4,1159
4259.4,1824.1,1190
3691.3,566.28,1183
2155.5,811.34,1209
1551.8,1632.6,1210
2057.3,2775.7,1214
2831.3,3144.2,1212
4299.1,7798.8,1222
4685,7646.8,1217
4425.5,8917.9,1210
3695.2,8595.2,1215
3448.6,10296,1206
3544.3,15370,1181
2449,14971,1190
2294.7,16455,1188
14845,28939,952
13575,28402,973
12923,29692,982
33412,22066,668
32368,20699,668
32277,18491,668
31233,15486,668
29793,13507,668
29162,11162,668
27565,7617.3,668
27412,5580.1,668
28723,4195.6,668
21550,24137,678
34093,23705,678
33262,21906,678
31296,21013,678
31511,18120,678
31129,16221,678
29751,13393,678
29053,11170,678
26555,8139.9,678
26155,6006.5,678
28602,5029.2,678
23733,9655,688
34115,23661,688
33330,21917,688
31038,20766,688
31266,18048,688
30196,15259,688
28799,12298,688
27682,9839.6,688
25922,7660.8,688
28636,4609.2,688
33142,29134,698
30100,26537,698
31572,25134,698
31300,21296,698
31300,18235,698
29454,14495,698
28094,10292,698
25641,8082,698
26952,4972.9,698
28337,3807,698
29932,34116,708
28353,31420,708
30588,27218,708
29167,23765,708
30600,18761,708
28803,14098,708
25815,11158,708
25597,7830.7,708
27831,4940.2,708
26232,33949,718
27544,28946,718
24702,27391,718
28394,25618,718
30167,19108,718
27714,14542,718
25192,10647,718
26329,7011.8,718
25702,3702.7,718
26362,33747,728
25285,31423,728
26975,29438,728
26743,27009,728
29340,23207,728
29953,19236,728
27756,15286,728
25940,10238,728
26172,6985.7,728
25623,3796.4,728
26101,34131,738
25293,31320,738
27828,26857,738
29297,23202,738
28581,19860,738
30123,17288,738
26689,13597,738
25899,10070,738
23310,6213.4,738
23475,3697.2,738
23679,34345,748
26108,27884,748
